fecha,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-03-26,6527,850,3389,1242,151,292,185,99,193,126
2021-03-27,1535,229,372,24,18,58,15,53,766,0
2021-03-28,370,101,88,144,0,10,0,0,3,24
2021-03-29,5315,929,2124,1074,93,194,82,22,752,45
2021-03-30,6477,1415,2697,1327,131,225,47,111,491,33
2021-03-31,7919,1220,2524,2346,288,368,0,74,721,378
2021-04-01,8223,1322,2158,1995,157,436,190,99,1125,741
2021-04-02,994,191,114,383,4,42,3,3,67,187
2021-04-03,1018,53,75,220,35,23,0,7,380,225
2021-04-04,888,129,158,434,8,31,40,0,21,67
2021-04-05,9923,1404,3997,1895,437,516,118,56,1109,391
2021-04-06,13630,1465,4733,3248,712,1169,198,216,1275,614
2021-04-07,16207,1992,4176,3741,1773,1629,630,579,1185,502
2021-04-08,17969,2419,3556,2928,2150,2908,868,1215,1267,658
2021-04-09,19069,3094,2886,3374,2382,2494,1454,1415,1276,694
2021-04-10,4203,1015,709,457,805,417,220,309,133,138
2021-04-11,2349,425,383,479,582,78,202,74,46,80
2021-04-12,13638,3450,2207,3738,679,715,811,758,910,370
2021-04-13,14710,3977,2143,3469,941,852,719,944,1075,590
2021-04-14,15436,3872,2054,3616,844,814,1030,784,983,1439
2021-04-15,15458,4109,1930,3477,819,747,1721,229,1007,1419
2021-04-16,16738,4640,1539,5015,862,757,1205,384,1028,1308
2021-04-17,5150,1035,243,342,1153,154,1463,103,119,538
2021-04-18,2656,400,217,428,786,142,407,14,57,205
2021-04-19,12750,3846,1046,3381,432,452,787,486,1040,1280
2021-04-20,14198,4610,1514,2937,320,534,1043,750,1445,1045
2021-04-21,13556,4289,1336,3386,61,517,932,757,1210,1068
2021-04-22,17495,4626,2390,3925,1700,462,547,1371,1277,1197
2021-04-23,25505,5273,2810,4094,3904,1148,3655,1304,1871,1446
2021-04-24,9180,1178,299,672,2800,440,2362,157,161,1111
2021-04-25,3763,862,175,195,1592,517,173,24,37,188
2021-04-26,20909,3865,2801,4244,710,1272,2885,1537,2126,1469
2021-04-27,26463,8278,2720,4270,358,885,3673,2071,2202,2006
2021-04-28,30513,9540,4291,6823,149,734,3016,1893,2005,2062
2021-04-29,29348,8934,4901,7765,109,952,2364,1712,1657,954
2021-04-30,33715,10373,5698,9019,51,1324,1886,1874,2247,1243
2021-05-01,4066,1143,386,370,22,427,876,378,201,263
2021-05-02,1836,479,291,133,0,109,666,23,44,91
2021-05-03,21258,7341,3901,6146,9,838,1394,492,783,354
2021-05-04,25347,3883,6307,8788,1350,892,1546,1098,1211,272
2021-05-05,26592,6207,7406,7295,1356,1004,1057,720,1308,239
2021-05-06,20607,8568,4276,4099,226,598,903,709,1043,185
2021-05-07,17954,8508,724,3983,14,1256,756,710,1852,151
2021-05-08,5111,1786,131,864,1,437,291,259,1295,47
2021-05-09,857,269,5,130,0,217,148,11,59,18
2021-05-10,7497,1080,327,2234,0,1152,425,587,1586,106
2021-05-11,7180,1027,367,1547,0,1187,295,527,2116,114
2021-05-12,5686,901,390,793,0,1132,426,669,1338,37
2021-05-13,22389,6125,10036,2921,0,1253,10,271,1620,153
2021-05-14,33477,9126,13470,6497,13,1759,160,372,1865,215
2021-05-15,8098,1213,3539,851,833,457,775,127,287,16
2021-05-16,2752,202,520,27,519,849,375,78,131,51
2021-05-17,36251,8084,9027,11530,2187,1835,87,1976,1162,363
2021-05-18,45341,8767,10694,14031,4524,1697,1708,2347,1285,288
2021-05-19,49000,9608,13131,13692,4594,1571,2324,2569,1216,295
2021-05-20,52780,9080,15431,14498,4282,1949,2998,2737,1420,385
2021-05-21,53822,9583,13742,16675,3561,2353,3168,2999,1235,506
2021-05-22,13247,2592,3084,1534,1605,1448,1830,650,328,176
2021-05-23,4442,1157,712,167,121,536,1376,99,122,152
2021-05-24,36688,7943,9239,9956,1468,1542,2668,2485,1101,286
2021-05-25,32295,7098,8722,8463,1836,1484,790,2578,930,394
2021-05-26,40618,9914,8042,12163,1781,1295,2779,3252,1027,365
2021-05-27,38588,9528,6413,14219,2376,1196,2390,1909,379,178
2021-05-28,46949,12331,7446,16245,2768,1573,2820,2559,1065,142
2021-05-29,12262,4166,768,1640,1330,923,1113,2123,139,60
2021-05-30,4754,1930,887,158,246,375,448,585,103,22
2021-05-31,43511,9934,5848,16761,2149,1740,2469,3495,787,328
2021-06-01,45003,12282,6439,16964,2062,1691,1525,2692,1054,294
2021-06-02,35858,10913,4154,13829,1399,1466,1200,1658,948,291
2021-06-03,7946,1671,654,2194,583,663,975,844,269,93
2021-06-04,23575,6513,1187,7313,1384,1145,1912,2855,982,284
2021-06-05,6937,2800,280,939,410,636,1074,444,276,78
2021-06-06,3154,1372,303,88,102,414,720,63,86,6
2021-06-07,16571,5653,2698,4301,152,1183,1122,617,679,166
2021-06-08,20104,7098,1259,5065,773,1841,1180,1266,1344,278
2021-06-09,15035,5640,1070,3561,890,1049,1011,873,767,174
2021-06-10,10254,3835,693,2645,713,572,379,571,698,148
2021-06-11,22203,7567,1171,5876,3216,1312,377,840,1595,249
2021-06-12,4159,1316,164,905,213,496,62,380,515,108
2021-06-13,2142,697,188,158,18,641,232,114,73,21
2021-06-14,11990,3214,462,5473,111,1218,230,425,748,109
2021-06-15,15631,3744,2497,5568,528,1398,272,803,685,136
2021-06-16,22138,3920,4622,6475,1494,1252,883,2489,846,157
2021-06-17,21025,4603,4591,5390,1154,909,1301,1832,964,281
2021-06-18,18767,4874,3933,4933,1023,939,958,1223,585,299
2021-06-19,5245,1790,299,1276,599,488,169,238,266,120
2021-06-20,4344,944,64,3080,7,105,56,26,54,8
2021-06-21,1419,622,70,119,17,388,65,96,30,12
2021-06-22,13300,3582,3204,3493,641,557,668,515,522,118
2021-06-23,25593,7423,4882,9061,632,687,1435,574,651,248
2021-06-24,38977,9195,6157,16059,890,733,1536,3611,612,184
2021-06-25,43836,9637,7146,16806,1316,2599,1658,3879,649,146
2021-06-26,11287,1694,512,4680,995,274,485,2449,189,9
2021-06-27,9946,1010,432,7646,109,329,92,191,99,38
2021-06-28,34882,7570,5063,14574,1261,1156,1350,3412,421,75
2021-06-29,34641,7311,4647,13769,1793,1621,1280,3500,582,138
2021-06-30,27562,6243,4587,9591,1319,855,1142,3270,486,69
2021-07-01,41904,10596,9015,10675,2218,1264,2313,4581,1018,224
2021-07-02,60551,14895,12204,18104,3235,1910,3518,5448,1090,147
2021-07-03,15223,2660,2024,3731,917,1304,1349,2991,227,20
2021-07-04,21463,2567,2057,11489,494,1536,1790,1357,146,27
2021-07-05,37672,7638,6547,14670,1378,889,2066,3715,717,52
2021-07-06,75994,18820,12117,28485,3846,2402,3923,4919,1381,101
2021-07-07,66179,13060,9820,26331,2554,2368,3482,6571,1882,111
2021-07-08,45267,10801,8336,12953,1895,2127,2705,4791,1488,171
2021-07-09,40366,12454,7967,5947,2596,2755,2975,4305,1228,139
2021-07-10,14143,2912,1935,4973,560,1330,1188,1194,37,14
2021-07-11,17156,1617,1132,11992,229,551,958,603,43,31
2021-07-12,52335,11852,8110,21611,1984,1667,2369,3493,1126,123
2021-07-13,55799,12495,8632,22067,1713,2697,3164,3984,935,112
2021-07-14,52347,11279,9225,20337,1496,2025,3283,3670,928,104
2021-07-15,46349,12094,6970,16695,1653,1594,2597,3519,1123,104
2021-07-16,33603,397,7805,13598,2003,1968,3227,3385,1002,218
2021-07-17,12619,1914,3613,2462,454,751,1574,1571,197,83
2021-07-18,24708,10637,4535,6173,215,738,745,1497,155,13
2021-07-19,39927,9642,6749,13041,1893,1899,2796,2909,917,81
2021-07-20,37244,8419,6727,12024,1365,1850,2585,3189,960,125
2021-07-21,36839,9767,5889,10809,1346,1645,2757,3450,1065,111
2021-07-22,29826,7322,5759,8570,1301,1384,1789,2798,790,113
2021-07-23,27003,5573,5132,8317,1394,1309,1857,2510,785,126
2021-07-24,8826,1449,1903,2118,447,581,915,1237,121,55
2021-07-25,9479,631,2251,4115,335,450,426,1107,53,111
2021-07-26,22600,3020,5204,7194,1755,914,1591,1959,779,184
2021-07-27,24001,2788,5520,7698,1359,1223,1798,2410,953,252
2021-07-28,16595,1514,2689,7537,1023,405,1215,1501,611,100
2021-07-29,11965,892,2177,5258,757,251,726,1371,471,62
2021-07-30,10988,810,1240,5447,746,283,793,1018,585,66
2021-07-31,3781,262,316,1861,360,89,320,559,11,3
2021-08-01,3374,246,162,2370,7,21,147,421,0,0
2021-08-02,12241,583,1267,6337,1080,223,1035,1190,458,68
2021-08-03,10245,1198,2047,3971,743,174,636,976,452,48
2021-08-05,19904,3096,4334,7579,1369,283,804,1562,770,107
2021-08-06,570,16,54,19,30,11,38,398,4,0
2021-08-07,1872,473,741,273,70,52,53,202,8,0
2021-08-08,2789,741,723,1212,4,45,53,10,0,1
2021-08-09,10817,2205,2009,3997,780,207,392,835,351,41
2021-08-10,9279,1997,1682,3231,615,268,408,670,358,50
2021-08-11,8038,1747,1400,3165,472,259,278,435,244,38
2021-08-12,8240,2016,1310,3256,547,245,220,319,276,51
2021-08-13,12367,2531,1777,5691,587,404,389,507,409,72
2021-08-14,4997,2679,336,1544,212,56,103,55,12,0
2021-08-15,6673,2908,629,2983,6,59,51,36,1,0
2021-08-16,11510,2897,1561,4555,604,488,314,617,419,55
2021-08-17,11456,2826,1722,4549,626,428,294,527,443,41
2021-08-18,11207,2838,2063,3672,776,376,291,511,574,106
2021-08-19,9872,2190,2187,3044,738,470,271,463,460,49
2021-08-20,10495,2808,2260,3202,607,407,259,439,432,81
2021-08-21,3617,1485,501,1068,130,271,75,56,11,20
2021-08-22,3926,1556,884,1273,6,135,52,10,9,1
2021-08-23,9850,2385,1970,3190,631,421,229,557,403,64
2021-08-24,17598,4090,3917,5388,1276,774,461,836,733,123
2021-08-25,15425,3712,3209,5036,998,544,401,747,674,104
2021-08-26,57406,13085,10337,23059,2345,1383,2117,3720,1234,126
2021-08-27,20788,4529,3810,8193,1019,824,630,912,761,110
2021-08-28,12876,4626,3499,3470,191,617,306,84,64,19
2021-08-29,13238,4564,3598,4174,29,555,220,29,63,6
2021-08-30,32162,4223,1568,1442,512,11257,7634,1093,3752,681
2021-08-31,22416,5680,5806,6458,1167,1222,489,761,613,220
2021-09-01,8063,1238,20,49,1075,2155,2044,530,572,380
2021-09-03,11141,2315,81,134,1636,2933,1515,729,864,934
2021-09-04,4235,785,61,62,605,1133,475,386,314,414
2021-09-05,549,46,0,14,193,216,13,42,25,0
2021-09-06,5021,905,22,66,713,1203,507,699,357,549
2021-09-08,11797,3317,847,101,1420,2144,1000,1435,1056,477
2021-09-09,5968,1541,93,828,527,1385,484,534,407,169
2021-09-10,6479,1751,277,1200,384,1243,416,546,395,267
2021-09-11,1134,506,2,142,73,216,131,42,12,10
2021-09-12,923,505,4,178,14,145,48,4,21,4
2021-09-14,13879,4280,11,2448,930,2547,1492,969,981,221
2021-09-15,7176,2208,21,1122,528,1598,590,431,562,116
2021-09-18,16824,6889,2180,1616,723,2315,1125,852,922,202
2021-09-20,12828,6133,1335,141,384,2265,969,1037,443,121
2021-09-22,22967,11331,3622,1307,844,2696,1097,845,971,254
2021-09-23,0,0,0,0,0,0,0,0,0,0
2021-09-24,6992,3203,1457,10,319,758,396,408,424,17
2021-09-25,2352,1704,383,5,38,34,157,24,6,1
2021-09-26,1626,1329,227,1,9,13,43,1,3,0
2021-09-27,10010,4713,2053,129,399,1121,725,415,368,87
2021-09-29,17429,7834,3806,502,922,1406,957,686,1092,224
2021-10-01,10667,3223,3834,1350,564,214,481,600,323,78
2021-10-02,1190,207,527,251,62,29,92,10,8,4
2021-10-03,1417,200,647,201,18,25,92,1,229,4
2021-10-04,12453,3335,3118,1974,613,1243,586,392,844,348
2021-10-05,7358,1368,2616,1574,422,307,383,338,311,39
2021-10-06,6758,1462,2125,1454,304,374,330,254,344,111
2021-10-07,5378,1284,1732,1240,271,204,296,237,51,63
2021-10-08,5652,1130,1941,1417,285,238,280,0,291,70
2021-10-09,1172,246,252,311,36,14,32,281,0,0
2021-10-10,1065,273,328,264,1,73,24,9,10,83
2021-10-11,6089,1435,2113,706,392,558,419,180,202,84
2021-10-12,5681,1063,1647,1311,374,317,420,229,264,56
2021-10-13,6030,1024,1802,1571,290,360,372,219,296,96
2021-10-14,6259,1224,1842,1602,315,349,328,233,292,74
2021-10-15,6316,1227,1905,1528,366,351,404,251,202,82
2021-10-16,1130,238,450,210,64,23,126,16,1,2
2021-10-17,1878,232,1049,454,34,31,59,0,16,3
2021-10-18,8146,1525,2672,1809,496,385,553,298,289,119
2021-10-19,7834,1524,2497,2201,473,305,420,208,186,20
2021-10-20,6644,1158,2071,1711,429,265,346,259,226,179
2021-10-21,6929,1277,2380,1579,474,220,509,226,174,90
2021-10-22,8267,1505,2478,2551,410,154,499,410,170,90
2021-10-23,2382,406,513,633,190,28,545,46,21,0
2021-10-24,1410,377,247,513,89,11,111,42,17,3
2021-10-25,14412,2546,5461,3636,765,208,858,454,396,88
2021-10-26,11827,1809,5567,2703,336,97,588,361,280,86
2021-10-27,14926,2576,6929,2974,592,360,619,373,396,107
2021-10-28,9969,1938,4204,2153,467,173,341,335,295,63
2021-10-31,2298,159,748,1051,78,18,64,38,116,26
2021-11-01,8912,1326,3704,1980,197,338,288,350,437,292
2021-11-02,624,200,327,61,9,3,1,7,10,6
2021-11-03,7016,1292,2181,1982,357,284,265,361,237,57
2021-11-04,10258,2140,2943,2620,627,364,496,537,387,144
2021-11-05,12273,2821,2828,3495,960,508,727,426,381,127
2021-11-06,4719,2137,532,695,644,138,450,0,70,53
2021-11-07,1148,261,301,253,28,14,51,239,0,1
2021-11-08,9225,2192,2696,1084,599,777,989,462,331,95
2021-11-09,12382,3164,3293,2053,1171,839,875,531,313,143
2021-11-10,13697,3135,3545,4472,543,225,865,703,63,146
2021-11-11,24068,5591,5229,8185,1079,607,1626,1263,313,175
2021-11-12,25622,5977,5278,8787,1314,806,1358,1343,571,188
2021-11-13,12268,4252,2074,2504,744,590,1139,685,133,147
2021-11-14,6145,1762,1206,1233,236,1073,418,89,93,35
2021-11-15,16210,4417,4195,3288,1000,880,960,995,319,156
2021-11-16,27009,6251,6632,7084,1775,1683,1545,1376,444,219
2021-11-17,26985,6304,8089,5900,1740,1191,1890,1149,558,164
2021-11-18,31394,5906,8899,8086,1566,2238,2528,1897,142,132
2021-11-19,30406,6444,7061,9234,1456,1891,2106,1512,471,231
2021-11-20,17040,4288,3122,4433,1235,1259,1452,911,231,109
2021-11-21,2733,768,701,1064,87,9,104,0,0,0
2021-11-22,13605,2331,3411,4427,847,237,1072,853,251,176
2021-11-23,31516,6916,6656,6968,1862,4226,2546,1444,650,248
2021-11-24,23823,4408,5547,6916,1799,1536,1566,1197,634,220
2021-11-25,21965,3976,4875,6684,1853,1430,1288,1008,646,205
2021-11-26,20580,3885,3810,6380,1714,1314,1538,1226,496,217
2021-11-27,8400,2854,1184,1572,682,487,846,639,109,27
2021-11-28,2752,534,638,1355,64,25,92,44,0,0
2021-11-29,20872,4220,4067,6322,1064,1772,1345,1188,693,201
2021-11-30,19585,3431,3244,7319,1238,1007,1356,1140,558,292
2021-12-01,18923,3824,2825,7169,1097,762,1248,1150,568,280
2021-12-02,16493,3227,2321,5975,1012,817,1199,1186,570,186
2021-12-03,16127,3185,2336,5655,1072,1100,973,1030,556,220
2021-12-04,5375,1293,709,1430,446,587,414,297,151,48
2021-12-05,1713,288,267,1069,42,8,21,16,2,0
2021-12-06,15324,3309,2573,5337,741,974,943,886,387,174
2021-12-07,15635,2787,2445,5741,985,917,1066,989,581,124
2021-12-08,15150,2893,2253,5494,765,837,858,1132,687,231
2021-12-09,14714,2555,2949,4769,799,539,1011,924,961,207
2021-12-10,20813,3931,5206,6458,828,765,1266,977,1124,258
2021-12-11,7260,1898,1225,1594,442,423,793,429,329,127
2021-12-12,2381,483,489,1204,44,27,77,33,16,8
2021-12-13,24060,4714,4935,8542,1243,1086,1336,1081,995,128
2021-12-14,26324,4552,5197,9396,1726,1243,1183,1450,1184,393
2021-12-15,27179,5050,5105,9386,1641,1256,1441,1675,1038,587
2021-12-16,26958,4680,4267,11029,1377,1115,1466,1434,1119,471
2021-12-17,22139,3726,3780,9128,567,982,1457,1267,963,269
2021-12-18,6899,1587,1000,2050,503,487,732,291,86,163
2021-12-19,9932,447,404,7844,51,38,64,1084,0,0
2021-12-20,22409,3736,3778,9130,1246,1196,1111,1162,845,205
2021-12-21,23126,4243,3292,8933,1267,1431,1374,1368,861,357
2021-12-22,20670,3563,3343,8440,1091,918,1035,1233,791,256
2021-12-23,16015,2839,3319,5107,1015,1103,961,922,478,271
2021-12-24,13931,3151,2637,4723,765,952,614,599,339,151
2021-12-25,1024,356,154,89,70,173,79,53,0,50
2021-12-26,2089,486,344,1067,48,98,44,2,0,0
2021-12-27,25337,4972,5563,8218,1373,1842,1140,1153,851,225
2021-12-28,44879,11649,8577,13923,2799,2128,1950,2045,1408,400
2021-12-29,29134,10201,4691,6194,2271,1938,1359,1350,856,274
2021-12-30,46829,13263,9772,11324,3352,2179,2198,2611,1820,310
2022-01-01,43851,14867,9592,9032,2891,2432,1557,1722,1473,285
2022-01-02,4866,2430,893,1159,177,160,45,2,0,0
2022-01-03,81852,28637,13013,12667,2244,10472,4971,3061,5201,1586
2022-01-04,96538,35422,19017,20018,7422,3665,3993,3614,2972,415
2022-01-05,89459,33408,20304,15187,6622,3776,3198,3175,3458,331
2022-01-06,96382,35511,22383,16940,6099,5319,2794,3850,3088,398
2022-01-08,105647,38788,23686,20117,5303,5693,3971,4316,3418,355
2022-01-09,10138,3137,2926,2716,433,495,250,54,126,1
2022-01-10,60311,19147,12294,14622,2511,3636,2523,2771,2443,364
2022-01-11,50077,14346,10291,14532,1992,2332,2061,2443,1870,210
2022-01-12,40598,10811,7971,13640,1559,1289,1556,2221,1288,263
2022-01-13,53434,15190,9642,16426,1884,3047,2171,2286,2261,527
2022-01-14,39784,9289,7850,14166,1382,1913,1862,1583,1355,384
2022-01-15,15259,3632,2868,5501,836,451,1008,487,357,119
2022-01-16,5559,972,1897,2244,131,190,55,37,2,31
2022-01-17,70880,20658,9055,17984,1685,9348,3705,2585,4512,1348
2022-01-18,36372,7368,6402,14333,1198,2066,1509,1529,1694,273
2022-01-19,31688,7236,5823,11845,1030,1687,1255,1194,1372,246
2022-01-20,20400,4315,3598,7509,641,1307,851,997,1021,161
2022-01-21,23061,4744,4130,8666,890,1263,1166,1171,863,168
2022-01-22,4490,1282,698,1347,197,259,301,130,192,84
2022-01-23,2276,345,561,1183,81,33,67,2,3,1
2022-01-24,14544,2275,2907,5817,388,735,971,786,527,138
2022-01-25,25963,6006,4539,7663,755,2821,1653,1279,1025,222
2022-01-26,16754,3585,3143,5724,698,1001,1032,801,647,123
2022-01-27,14497,3107,2843,5428,440,743,699,575,569,93
2022-01-28,14885,3134,3083,5299,452,873,716,807,433,88
2022-01-29,6879,2282,952,1790,310,380,573,388,167,37
2022-01-30,2041,558,586,819,37,31,9,1,0,0
2022-01-31,23634,6480,3803,5871,818,3020,1700,989,723,230
2022-02-01,9496,1873,1738,3366,300,624,376,689,392,138
2022-02-02,9378,1884,1850,3334,337,590,377,568,341,97
2022-02-03,7540,1474,1459,2734,321,403,220,581,274,74
2022-02-04,12982,2906,2279,3991,382,1150,617,960,537,160
2022-02-05,5058,1391,974,1280,239,329,364,313,142,26
2022-02-06,1136,178,453,411,13,61,4,10,6,0
2022-02-07,9241,2002,1829,2248,295,1108,694,569,374,122
2022-02-08,7674,1617,1464,2368,328,670,369,574,224,60
2022-02-09,8907,2069,1646,2578,347,815,346,854,212,40
2022-02-10,8687,1907,1739,2572,203,803,415,655,292,101
2022-02-11,10227,1781,2254,3020,354,944,479,1080,265,50
2022-02-12,5997,1432,1116,1578,349,476,566,412,56,12
2022-02-13,1540,504,488,418,46,57,17,0,3,7
2022-02-14,9279,1859,1592,2344,318,1266,597,761,365,177
2022-02-15,9029,1474,1537,2918,560,946,402,880,256,56
2022-02-16,9274,1586,1618,2952,439,959,490,954,206,70
2022-02-17,10210,1961,1961,3332,472,793,574,661,353,103
2022-02-18,10381,1900,2102,3217,447,1003,700,678,233,101
2022-02-19,5657,1456,1032,1331,353,395,654,351,63,22
2022-02-20,1134,144,578,346,19,13,32,2,0,0
2022-02-21,8049,1390,1703,2391,205,926,608,513,246,67
2022-02-22,9193,1385,2000,3233,292,1125,483,475,155,45
2022-02-23,9648,1371,2177,3061,279,1347,552,626,166,69
2022-02-24,12239,2050,2225,3974,337,1912,729,545,309,158
2022-02-25,7881,1117,1626,3195,138,882,322,338,200,63
2022-02-26,3186,659,860,1044,69,232,109,128,57,28
2022-02-27,372,87,173,78,19,5,8,0,2,0
2022-02-28,228,88,59,43,4,28,2,4,0,0
2022-03-01,148,38,47,37,16,8,0,2,0,0
2022-03-02,7629,1322,1753,2133,218,1527,222,279,130,45
2022-03-03,3310,545,388,1341,115,456,117,251,30,67
2022-03-04,17253,3303,4609,5215,547,1319,781,999,257,223
2022-03-05,3813,1131,756,671,258,298,397,261,22,19
2022-03-06,765,107,279,342,9,18,3,7,0,0
2022-03-07,5816,823,1357,2302,323,328,275,309,74,25
2022-03-08,5020,628,1072,2186,332,264,289,180,37,32
2022-03-09,5451,625,1193,1891,414,519,401,344,46,18
2022-03-10,6798,898,1530,2357,408,461,718,326,71,29
2022-03-11,6998,1113,1646,2210,543,525,525,340,57,39
2022-03-12,2121,265,451,636,265,147,305,49,2,1
2022-03-13,646,214,322,3,5,56,41,5,0,0
2022-03-14,13539,3013,1757,609,413,5006,1464,558,515,204
2022-03-15,8514,1232,1790,2599,535,1168,566,438,105,81
2022-03-16,9524,1123,2167,2692,737,1452,663,409,163,118
2022-03-17,6054,817,1293,1923,500,698,331,291,119,82
2022-03-18,6538,702,1639,1628,875,669,434,355,168,68
2022-03-19,2827,493,617,419,401,308,447,121,12,9
2022-03-20,318,81,122,77,30,4,2,2,0,0
2022-03-21,3963,669,1002,815,399,483,317,173,73,32
2022-03-22,5032,710,1580,893,671,554,302,228,61,33
2022-03-23,5390,660,1439,1266,936,267,395,239,101,87
2022-03-24,3498,493,967,756,523,282,273,144,44,16
2022-03-25,6717,1099,1550,897,1265,985,506,217,119,79
2022-03-26,1419,361,272,218,216,49,236,42,16,9
2022-03-27,401,109,88,127,48,8,20,1,0,0
2022-03-28,3967,861,973,604,590,380,320,149,35,55
2022-03-29,3388,590,728,858,474,289,232,143,41,33
2022-03-30,3412,597,856,806,347,266,292,159,40,49
2022-03-31,3966,912,901,705,577,244,350,212,28,37
2022-04-01,3905,856,1046,501,466,439,223,205,86,83
2022-04-02,1877,525,332,282,375,79,142,96,45,1
2022-04-03,320,158,78,41,35,8,0,0,0,0
2022-04-04,2566,774,475,436,347,213,87,119,98,17
2022-04-05,2832,712,637,415,343,211,207,169,124,14
2022-04-06,1120,322,234,232,47,192,45,21,15,12
2022-04-07,1792,443,364,267,246,184,154,86,30,18
2022-04-08,3985,815,932,832,593,254,275,242,32,10
2022-04-09,1451,401,256,247,234,134,107,57,6,9
2022-04-10,186,44,69,50,6,14,1,2,0,0
2022-04-11,1435,350,345,361,97,114,58,64,32,14
2022-04-12,1869,517,407,417,146,195,69,72,32,14
2022-04-13,1718,448,430,290,172,158,96,70,34,20
2022-04-14,2179,751,458,357,155,214,150,63,21,10
2022-04-15,510,71,98,60,106,57,108,7,2,1
2022-04-16,417,141,85,41,34,49,39,5,14,9
2022-04-17,123,24,58,38,0,3,0,0,0,0
2022-04-18,29979,8807,2596,2833,401,7472,2206,897,3519,1248
2022-04-19,1406,339,320,363,92,94,64,83,47,4
2022-04-20,1828,422,335,460,139,113,148,90,105,16
2022-04-21,2183,567,358,495,216,166,127,113,124,17
2022-04-22,3738,854,800,685,373,336,386,126,162,16
2022-04-23,388,142,31,84,25,39,42,19,3,3
2022-04-24,363,29,31,294,3,3,0,0,3,0
2022-04-25,1398,408,298,321,74,87,85,62,48,15
2022-04-26,2068,618,396,453,146,181,77,121,49,27
2022-04-27,1498,390,318,391,121,56,87,88,34,13
2022-04-28,2277,749,463,374,145,211,150,130,46,9
2022-04-29,2119,664,432,458,166,70,108,92,122,7
2022-04-30,1076,401,178,193,83,75,57,36,39,14
2022-05-01,91,31,42,13,4,0,1,0,0,0
2022-05-02,106,36,15,49,2,2,0,1,1,0
2022-05-03,1691,721,278,242,129,108,84,64,26,39
2022-05-04,1993,577,420,322,96,242,73,120,124,19
2022-05-05,1133,359,170,312,62,54,83,41,42,10
2022-05-06,3222,1179,576,405,126,506,183,122,97,28
2022-05-07,961,318,158,224,49,74,71,39,23,5
2022-05-08,116,33,37,38,5,3,0,0,0,0
