fecha,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-05-02,616436,146069,109884,138013,36404,33116,49566,33920,40609,28855
2021-05-03,637694,153410,113785,144159,36413,33954,50960,34412,41392,29209
2021-05-04,663041,157293,120092,152947,37763,34846,52506,35510,42603,29481
2021-05-05,689633,163500,127498,160242,39119,35850,53563,36230,43911,29720
2021-05-06,710240,172068,131774,164341,39345,36448,54466,36939,44954,29905
2021-05-07,728194,180576,132498,168324,39359,37704,55222,37649,46806,30056
2021-05-08,733305,182362,132629,169188,39360,38141,55513,37908,48101,30103
2021-05-09,734162,182631,132634,169318,39360,38358,55661,37919,48160,30121
2021-05-10,741659,183711,132961,171552,39360,39510,56086,38506,49746,30227
2021-05-11,748839,184738,133328,173099,39360,40697,56381,39033,51862,30341
2021-05-12,754525,185639,133718,173892,39360,41829,56807,39702,53200,30378
2021-05-13,776914,191764,143754,176813,39360,43082,56817,39973,54820,30531
2021-05-14,810391,200890,157224,183310,39373,44841,56977,40345,56685,30746
2021-05-15,818489,202103,160763,184161,40206,45298,57752,40472,56972,30762
2021-05-16,821241,202305,161283,184188,40725,46147,58127,40550,57103,30813
2021-05-17,857492,210389,170310,195718,42912,47982,58214,42526,58265,31176
2021-05-18,902833,219156,181004,209749,47436,49679,59922,44873,59550,31464
2021-05-19,951833,228764,194135,223441,52030,51250,62246,47442,60766,31759
2021-05-20,1004613,237844,209566,237939,56312,53199,65244,50179,62186,32144
2021-05-21,1058435,247427,223308,254614,59873,55552,68412,53178,63421,32650
2021-05-22,1071682,250019,226392,256148,61478,57000,70242,53828,63749,32826
2021-05-23,1076124,251176,227104,256315,61599,57536,71618,53927,63871,32978
2021-05-24,1112812,259119,236343,266271,63067,59078,74286,56412,64972,33264
2021-05-25,1145107,266217,245065,274734,64903,60562,75076,58990,65902,33658
2021-05-26,1185725,276131,253107,286897,66684,61857,77855,62242,66929,34023
2021-05-27,1224313,285659,259520,301116,69060,63053,80245,64151,67308,34201
2021-05-28,1271262,297990,266966,317361,71828,64626,83065,66710,68373,34343
2021-05-29,1283524,302156,267734,319001,73158,65549,84178,68833,68512,34403
2021-05-30,1288278,304086,268621,319159,73404,65924,84626,69418,68615,34425
2021-05-31,1331789,314020,274469,335920,75553,67664,87095,72913,69402,34753
2021-06-01,1376792,326302,280908,352884,77615,69355,88620,75605,70456,35047
2021-06-02,1412650,337215,285062,366713,79014,70821,89820,77263,71404,35338
2021-06-03,1420596,338886,285716,368907,79597,71484,90795,78107,71673,35431
2021-06-04,1444171,345399,286903,376220,80981,72629,92707,80962,72655,35715
2021-06-05,1451108,348199,287183,377159,81391,73265,93781,81406,72931,35793
2021-06-06,1454262,349571,287486,377247,81493,73679,94501,81469,73017,35799
2021-06-07,1470833,355224,290184,381548,81645,74862,95623,82086,73696,35965
2021-06-08,1490937,362322,291443,386613,82418,76703,96803,83352,75040,36243
2021-06-09,1505972,367962,292513,390174,83308,77752,97814,84225,75807,36417
2021-06-10,1516226,371797,293206,392819,84021,78324,98193,84796,76505,36565
2021-06-11,1538429,379364,294377,398695,87237,79636,98570,85636,78100,36814
2021-06-12,1542588,380680,294541,399600,87450,80132,98632,86016,78615,36922
2021-06-13,1544730,381377,294729,399758,87468,80773,98864,86130,78688,36943
2021-06-14,1556720,384591,295191,405231,87579,81991,99094,86555,79436,37052
2021-06-15,1572351,388335,297688,410799,88107,83389,99366,87358,80121,37188
2021-06-16,1594489,392255,302310,417274,89601,84641,100249,89847,80967,37345
2021-06-17,1615514,396858,306901,422664,90755,85550,101550,91679,81931,37626
2021-06-18,1634281,401732,310834,427597,91778,86489,102508,92902,82516,37925
2021-06-19,1639526,403522,311133,428873,92377,86977,102677,93140,82782,38045
2021-06-20,1643870,404466,311197,431953,92384,87082,102733,93166,82836,38053
2021-06-21,1645289,405088,311267,432072,92401,87470,102798,93262,82866,38065
2021-06-22,1658589,408670,314471,435565,93042,88027,103466,93777,83388,38183
2021-06-23,1684182,416093,319353,444626,93674,88714,104901,94351,84039,38431
2021-06-24,1723159,425288,325510,460685,94564,89447,106437,97962,84651,38615
2021-06-25,1766995,434925,332656,477491,95880,92046,108095,101841,85300,38761
2021-06-26,1778282,436619,333168,482171,96875,92320,108580,104290,85489,38770
2021-06-27,1788228,437629,333600,489817,96984,92649,108672,104481,85588,38808
2021-06-28,1823110,445199,338663,504391,98245,93805,110022,107893,86009,38883
2021-06-29,1857751,452510,343310,518160,100038,95426,111302,111393,86591,39021
2021-06-30,1885313,458753,347897,527751,101357,96281,112444,114663,87077,39090
2021-07-01,1927217,469349,356912,538426,103575,97545,114757,119244,88095,39314
2021-07-02,1987768,484244,369116,556530,106810,99455,118275,124692,89185,39461
2021-07-03,2002991,486904,371140,560261,107727,100759,119624,127683,89412,39481
2021-07-04,2024454,489471,373197,571750,108221,102295,121414,129040,89558,39508
2021-07-05,2062126,497109,379744,586420,109599,103184,123480,132755,90275,39560
2021-07-06,2138120,515929,391861,614905,113445,105586,127403,137674,91656,39661
2021-07-07,2204299,528989,401681,641236,115999,107954,130885,144245,93538,39772
2021-07-08,2249566,539790,410017,654189,117894,110081,133590,149036,95026,39943
2021-07-09,2289932,552244,417984,660136,120490,112836,136565,153341,96254,40082
2021-07-10,2304075,555156,419919,665109,121050,114166,137753,154535,96291,40096
2021-07-11,2321231,556773,421051,677101,121279,114717,138711,155138,96334,40127
2021-07-12,2373566,568625,429161,698712,123263,116384,141080,158631,97460,40250
2021-07-13,2429365,581120,437793,720779,124976,119081,144244,162615,98395,40362
2021-07-14,2481712,592399,447018,741116,126472,121106,147527,166285,99323,40466
2021-07-15,2528061,604493,453988,757811,128125,122700,150124,169804,100446,40570
2021-07-16,2561664,604890,461793,771409,130128,124668,153351,173189,101448,40788
2021-07-17,2574283,606804,465406,773871,130582,125419,154925,174760,101645,40871
2021-07-18,2598991,617441,469941,780044,130797,126157,155670,176257,101800,40884
2021-07-19,2638918,627083,476690,793085,132690,128056,158466,179166,102717,40965
2021-07-20,2676162,635502,483417,805109,134055,129906,161051,182355,103677,41090
2021-07-21,2713001,645269,489306,815918,135401,131551,163808,185805,104742,41201
2021-07-22,2742827,652591,495065,824488,136702,132935,165597,188603,105532,41314
2021-07-23,2769830,658164,500197,832805,138096,134244,167454,191113,106317,41440
2021-07-24,2778656,659613,502100,834923,138543,134825,168369,192350,106438,41495
2021-07-25,2788135,660244,504351,839038,138878,135275,168795,193457,106491,41606
2021-07-26,2810735,663264,509555,846232,140633,136189,170386,195416,107270,41790
2021-07-27,2834736,666052,515075,853930,141992,137412,172184,197826,108223,42042
2021-07-28,2851331,667566,517764,861467,143015,137817,173399,199327,108834,42142
2021-07-29,2863296,668458,519941,866725,143772,138068,174125,200698,109305,42204
2021-07-30,2874284,669268,521181,872172,144518,138351,174918,201716,109890,42270
2021-07-31,2878065,669530,521497,874033,144878,138440,175238,202275,109901,42273
2021-08-01,2881439,669776,521659,876403,144885,138461,175385,202696,109901,42273
2021-08-02,2893680,670359,522926,882740,145965,138684,176420,203886,110359,42341
2021-08-03,2903925,671557,524973,886711,146708,138858,177056,204862,110811,42389
2021-08-05,2923829,674653,529307,894290,148077,139141,177860,206424,111581,42496
2021-08-06,2924399,674669,529361,894309,148107,139152,177898,206822,111585,42496
2021-08-07,2926271,675142,530102,894582,148177,139204,177951,207024,111593,42496
2021-08-08,2929060,675883,530825,895794,148181,139249,178004,207034,111593,42497
2021-08-09,2939877,678088,532834,899791,148961,139456,178396,207869,111944,42538
2021-08-10,2949156,680085,534516,903022,149576,139724,178804,208539,112302,42588
2021-08-11,2957194,681832,535916,906187,150048,139983,179082,208974,112546,42626
2021-08-12,2965434,683848,537226,909443,150595,140228,179302,209293,112822,42677
2021-08-13,2977801,686379,539003,915134,151182,140632,179691,209800,113231,42749
2021-08-14,2982798,689058,539339,916678,151394,140688,179794,209855,113243,42749
2021-08-15,2989471,691966,539968,919661,151400,140747,179845,209891,113244,42749
2021-08-16,3000981,694863,541529,924216,152004,141235,180159,210508,113663,42804
2021-08-17,3012437,697689,543251,928765,152630,141663,180453,211035,114106,42845
2021-08-18,3023644,700527,545314,932437,153406,142039,180744,211546,114680,42951
2021-08-19,3033516,702717,547501,935481,154144,142509,181015,212009,115140,43000
2021-08-20,3044011,705525,549761,938683,154751,142916,181274,212448,115572,43081
2021-08-21,3047628,707010,550262,939751,154881,143187,181349,212504,115583,43101
2021-08-22,3051554,708566,551146,941024,154887,143322,181401,212514,115592,43102
2021-08-23,3061404,710951,553116,944214,155518,143743,181630,213071,115995,43166
2021-08-24,3079002,715041,557033,949602,156794,144517,182091,213907,116728,43289
2021-08-25,3094427,718753,560242,954638,157792,145061,182492,214654,117402,43393
2021-08-26,3151833,731838,570579,977697,160137,146444,184609,218374,118636,43519
2021-08-27,3172621,736367,574389,985890,161156,147268,185239,219286,119397,43629
2021-08-28,3185497,740993,577888,989360,161347,147885,185545,219370,119461,43648
2021-08-29,3198735,745557,581486,993534,161376,148440,185765,219399,119524,43654
2021-08-30,3230897,749780,583054,994976,161888,159697,193399,220492,123276,44335
2021-08-31,3253313,755460,588860,1001434,163055,160919,193888,221253,123889,44555
2021-09-01,3261376,756698,588880,1001483,164130,163074,195932,221783,124461,44935
2021-09-03,3272517,759013,588961,1001617,165766,166007,197447,222512,125325,45869
2021-09-04,3276752,759798,589022,1001679,166371,167140,197922,222898,125639,46283
2021-09-05,3277301,759844,589022,1001693,166564,167356,197935,222940,125664,46283
2021-09-06,3282322,760749,589044,1001759,167277,168559,198442,223639,126021,46832
2021-09-08,3294119,764066,589891,1001860,168697,170703,199442,225074,127077,47309
2021-09-09,3300087,765607,589984,1002688,169224,172088,199926,225608,127484,47478
2021-09-10,3306566,767358,590261,1003888,169608,173331,200342,226154,127879,47745
2021-09-11,3307700,767864,590263,1004030,169681,173547,200473,226196,127891,47755
2021-09-12,3308623,768369,590267,1004208,169695,173692,200521,226200,127912,47759
2021-09-14,3322502,772649,590278,1006656,170625,176239,202013,227169,128893,47980
2021-09-15,3329678,774857,590299,1007778,171153,177837,202603,227600,129455,48096
2021-09-18,3346502,781746,592479,1009394,171876,180152,203728,228452,130377,48298
2021-09-20,3359330,787879,593814,1009535,172260,182417,204697,229489,130820,48419
2021-09-22,3382297,799210,597436,1010842,173104,185113,205794,230334,131791,48673
2021-09-23,3382297,799210,597436,1010842,173104,185113,205794,230334,131791,48673
2021-09-24,3389289,802413,598893,1010852,173423,185871,206190,230742,132215,48690
2021-09-25,3391641,804117,599276,1010857,173461,185905,206347,230766,132221,48691
2021-09-26,3393267,805446,599503,1010858,173470,185918,206390,230767,132224,48691
2021-09-27,3403277,810159,601556,1010987,173869,187039,207115,231182,132592,48778
2021-09-29,3420706,817993,605362,1011489,174791,188445,208072,231868,133684,49002
2021-10-01,3431373,821216,609196,1012839,175355,188659,208553,232468,134007,49080
2021-10-02,3432563,821423,609723,1013090,175417,188688,208645,232478,134015,49084
2021-10-03,3433980,821623,610370,1013291,175435,188713,208737,232479,134244,49088
2021-10-04,3446433,824958,613488,1015265,176048,189956,209323,232871,135088,49436
2021-10-05,3453791,826326,616104,1016839,176470,190263,209706,233209,135399,49475
2021-10-06,3460549,827788,618229,1018293,176774,190637,210036,233463,135743,49586
2021-10-07,3465927,829072,619961,1019533,177045,190841,210332,233700,135794,49649
2021-10-08,3471579,830202,621902,1020950,177330,191079,210612,233700,136085,49719
2021-10-09,3472751,830448,622154,1021261,177366,191093,210644,233981,136085,49719
2021-10-10,3473816,830721,622482,1021525,177367,191166,210668,233990,136095,49802
2021-10-11,3479905,832156,624595,1022231,177759,191724,211087,234170,136297,49886
2021-10-12,3485586,833219,626242,1023542,178133,192041,211507,234399,136561,49942
2021-10-13,3491616,834243,628044,1025113,178423,192401,211879,234618,136857,50038
2021-10-14,3497875,835467,629886,1026715,178738,192750,212207,234851,137149,50112
2021-10-15,3504191,836694,631791,1028243,179104,193101,212611,235102,137351,50194
2021-10-16,3505321,836932,632241,1028453,179168,193124,212737,235118,137352,50196
2021-10-17,3507199,837164,633290,1028907,179202,193155,212796,235118,137368,50199
2021-10-18,3515345,838689,635962,1030716,179698,193540,213349,235416,137657,50318
2021-10-19,3523179,840213,638459,1032917,180171,193845,213769,235624,137843,50338
2021-10-20,3529823,841371,640530,1034628,180600,194110,214115,235883,138069,50517
2021-10-21,3536752,842648,642910,1036207,181074,194330,214624,236109,138243,50607
2021-10-22,3545019,844153,645388,1038758,181484,194484,215123,236519,138413,50697
2021-10-23,3547401,844559,645901,1039391,181674,194512,215668,236565,138434,50697
2021-10-24,3548811,844936,646148,1039904,181763,194523,215779,236607,138451,50700
2021-10-25,3563223,847482,651609,1043540,182528,194731,216637,237061,138847,50788
2021-10-26,3575050,849291,657176,1046243,182864,194828,217225,237422,139127,50874
2021-10-27,3589976,851867,664105,1049217,183456,195188,217844,237795,139523,50981
2021-10-28,3599945,853805,668309,1051370,183923,195361,218185,238130,139818,51044
2021-10-29,2564281,857111,676467,0,184979,196205,218876,238743,140615,51285
2021-10-30,3625292,858159,678452,1056397,185296,196459,219291,238814,140967,51457
2021-10-31,3627590,858318,679200,1057448,185374,196477,219355,238852,141083,51483
2021-11-01,3636502,859644,682904,1059428,185571,196815,219643,239202,141520,51775
2021-11-02,3637126,859844,683231,1059489,185580,196818,219644,239209,141530,51781
2021-11-03,3644142,861136,685412,1061471,185937,197102,219909,239570,141767,51838
2021-11-04,3654400,863276,688355,1064091,186564,197466,220405,240107,142154,51982
2021-11-05,3666673,866097,691183,1067586,187524,197974,221132,240533,142535,52109
2021-11-06,3671392,868234,691715,1068281,188168,198112,221582,240533,142605,52162
2021-11-07,3672540,868495,692016,1068534,188196,198126,221633,240772,142605,52163
2021-11-08,3681765,870687,694712,1069618,188795,198903,222622,241234,142936,52258
2021-11-09,3694147,873851,698005,1071671,189966,199742,223497,241765,143249,52401
2021-11-10,3707844,876986,701550,1076143,190509,199967,224362,242468,143312,52547
2021-11-11,3731912,882577,706779,1084328,191588,200574,225988,243731,143625,52722
2021-11-12,3757534,888554,712057,1093115,192902,201380,227346,245074,144196,52910
2021-11-13,3769802,892806,714131,1095619,193646,201970,228485,245759,144329,53057
2021-11-14,3775947,894568,715337,1096852,193882,203043,228903,245848,144422,53092
2021-11-15,3792157,898985,719532,1100140,194882,203923,229863,246843,144741,53248
2021-11-16,3819166,905236,726164,1107224,196657,205606,231408,248219,145185,53467
2021-11-17,3846151,911540,734253,1113124,198397,206797,233298,249368,145743,53631
2021-11-18,3877545,917446,743152,1121210,199963,209035,235826,251265,145885,53763
2021-11-19,3907951,923890,750213,1130444,201419,210926,237932,252777,146356,53994
2021-11-20,3924991,928178,753335,1134877,202654,212185,239384,253688,146587,54103
2021-11-21,3927724,928946,754036,1135941,202741,212194,239488,253688,146587,54103
2021-11-22,3941329,931277,757447,1140368,203588,212431,240560,254541,146838,54279
2021-11-23,3972845,938193,764103,1147336,205450,216657,243106,255985,147488,54527
2021-11-24,3996668,942601,769650,1154252,207249,218193,244672,257182,148122,54747
2021-11-25,4018633,946577,774525,1160936,209102,219623,245960,258190,148768,54952
2021-11-26,4039213,950462,778335,1167316,210816,220937,247498,259416,149264,55169
2021-11-27,4047613,953316,779519,1168888,211498,221424,248344,260055,149373,55196
2021-11-28,4050365,953850,780157,1170243,211562,221449,248436,260099,149373,55196
2021-11-29,4071237,958070,784224,1176565,212626,223221,249781,261287,150066,55397
2021-11-30,4090822,961501,787468,1183884,213864,224228,251137,262427,150624,55689
2021-12-01,4109745,965325,790293,1191053,214961,224990,252385,263577,151192,55969
2021-12-02,4126238,968552,792614,1197028,215973,225807,253584,264763,151762,56155
2021-12-03,4142365,971737,794950,1202683,217045,226907,254557,265793,152318,56375
2021-12-04,4147740,973030,795659,1204113,217491,227494,254971,266090,152469,56423
2021-12-05,4149453,973318,795926,1205182,217533,227502,254992,266106,152471,56423
2021-12-06,4164777,976627,798499,1210519,218274,228476,255935,266992,152858,56597
2021-12-07,4180412,979414,800944,1216260,219259,229393,257001,267981,153439,56721
2021-12-08,4195562,982307,803197,1221754,220024,230230,257859,269113,154126,56952
2021-12-09,4210276,984862,806146,1226523,220823,230769,258870,270037,155087,57159
2021-12-10,4231089,988793,811352,1232981,221651,231534,260136,271014,156211,57417
2021-12-11,4238349,990691,812577,1234575,222093,231957,260929,271443,156540,57544
2021-12-12,4240730,991174,813066,1235779,222137,231984,261006,271476,156556,57552
2021-12-13,4264790,995888,818001,1244321,223380,233070,262342,272557,157551,57680
2021-12-14,4291114,1000440,823198,1253717,225106,234313,263525,274007,158735,58073
2021-12-15,4318293,1005490,828303,1263103,226747,235569,264966,275682,159773,58660
2021-12-16,4345251,1010170,832570,1274132,228124,236684,266432,277116,160892,59131
2021-12-17,4367390,1013896,836350,1283260,228691,237666,267889,278383,161855,59400
2021-12-18,4374289,1015483,837350,1285310,229194,238153,268621,278674,161941,59563
2021-12-19,4384221,1015930,837754,1293154,229245,238191,268685,279758,161941,59563
2021-12-20,4406630,1019666,841532,1302284,230491,239387,269796,280920,162786,59768
2021-12-21,4429756,1023909,844824,1311217,231758,240818,271170,282288,163647,60125
2021-12-22,4450426,1027472,848167,1319657,232849,241736,272205,283521,164438,60381
2021-12-23,4466441,1030311,851486,1324764,233864,242839,273166,284443,164916,60652
2021-12-24,4480372,1033462,854123,1329487,234629,243791,273780,285042,165255,60803
2021-12-25,4481396,1033818,854277,1329576,234699,243964,273859,285095,165255,60853
2021-12-26,4483485,1034304,854621,1330643,234747,244062,273903,285097,165255,60853
2021-12-27,4508822,1039276,860184,1338861,236120,245904,275043,286250,166106,61078
2021-12-28,4553701,1050925,868761,1352784,238919,248032,276993,288295,167514,61478
2021-12-29,4582835,1061126,873452,1358978,241190,249970,278352,289645,168370,61752
2021-12-30,4629664,1074389,883224,1370302,244542,252149,280550,292256,170190,62062
2022-01-01,4673515,1089256,892816,1379334,247433,254581,282107,293978,171663,62347
2022-01-02,4678381,1091686,893709,1380493,247610,254741,282152,293980,171663,62347
2022-01-03,4760233,1120323,906722,1393160,249854,265213,287123,297041,176864,63933
2022-01-04,4856771,1155745,925739,1413178,257276,268878,291116,300655,179836,64348
2022-01-05,4946230,1189153,946043,1428365,263898,272654,294314,303830,183294,64679
2022-01-06,5042612,1224664,968426,1445305,269997,277973,297108,307680,186382,65077
2022-01-08,5148259,1263452,992112,1465422,275300,283666,301079,311996,189800,65432
2022-01-09,5158397,1266589,995038,1468138,275733,284161,301329,312050,189926,65433
2022-01-10,5218708,1285736,1007332,1482760,278244,287797,303852,314821,192369,65797
2022-01-11,5268785,1300082,1017623,1497292,280236,290129,305913,317264,194239,66007
2022-01-12,5309383,1310893,1025594,1510932,281795,291418,307469,319485,195527,66270
2022-01-13,5362817,1326083,1035236,1527358,283679,294465,309640,321771,197788,66797
2022-01-14,5402601,1335372,1043086,1541524,285061,296378,311502,323354,199143,67181
2022-01-15,5417860,1339004,1045954,1547025,285897,296829,312510,323841,199500,67300
2022-01-16,5423419,1339976,1047851,1549269,286028,297019,312565,323878,199502,67331
2022-01-17,5494299,1360634,1056906,1567253,287713,306367,316270,326463,204014,68679
2022-01-18,5530671,1368002,1063308,1581586,288911,308433,317779,327992,205708,68952
2022-01-19,5562359,1375238,1069131,1593431,289941,310120,319034,329186,207080,69198
2022-01-20,5582759,1379553,1072729,1600940,290582,311427,319885,330183,208101,69359
2022-01-21,5605820,1384297,1076859,1609606,291472,312690,321051,331354,208964,69527
2022-01-22,5610310,1385579,1077557,1610953,291669,312949,321352,331484,209156,69611
2022-01-23,5612586,1385924,1078118,1612136,291750,312982,321419,331486,209159,69612
2022-01-24,5627130,1388199,1081025,1617953,292138,313717,322390,332272,209686,69750
2022-01-25,5653093,1394205,1085564,1625616,292893,316538,324043,333551,210711,69972
2022-01-26,5669847,1397790,1088707,1631340,293591,317539,325075,334352,211358,70095
2022-01-27,5684344,1400897,1091550,1636768,294031,318282,325774,334927,211927,70188
2022-01-28,5699229,1404031,1094633,1642067,294483,319155,326490,335734,212360,70276
2022-01-29,5706108,1406313,1095585,1643857,294793,319535,327063,336122,212527,70313
2022-01-30,5708149,1406871,1096171,1644676,294830,319566,327072,336123,212527,70313
2022-01-31,5731783,1413351,1099974,1650547,295648,322586,328772,337112,213250,70543
2022-02-01,5741279,1415224,1101712,1653913,295948,323210,329148,337801,213642,70681
2022-02-02,5750657,1417108,1103562,1657247,296285,323800,329525,338369,213983,70778
2022-02-03,5758197,1418582,1105021,1659981,296606,324203,329745,338950,214257,70852
2022-02-04,5771179,1421488,1107300,1663972,296988,325353,330362,339910,214794,71012
2022-02-05,5776237,1422879,1108274,1665252,297227,325682,330726,340223,214936,71038
2022-02-06,5777373,1423057,1108727,1665663,297240,325743,330730,340233,214942,71038
2022-02-07,5786614,1425059,1110556,1667911,297535,326851,331424,340802,215316,71160
2022-02-08,5794288,1426676,1112020,1670279,297863,327521,331793,341376,215540,71220
2022-02-09,5803195,1428745,1113666,1672857,298210,328336,332139,342230,215752,71260
2022-02-10,5811882,1430652,1115405,1675429,298413,329139,332554,342885,216044,71361
2022-02-11,5822109,1432433,1117659,1678449,298767,330083,333033,343965,216309,71411
2022-02-12,5828106,1433865,1118775,1680027,299116,330559,333599,344377,216365,71423
2022-02-13,5829646,1434369,1119263,1680445,299162,330616,333616,344377,216368,71430
